Gender,weightkg,stature,bodyheight
Male,87.2,17.81,701.1796999999999
Male,84.8,17.56,691.3371999999999
Male,86.9,16.94,666.9278
Male,110.8,17.9,704.7229999999998
Male,97.4,17.36,683.4631999999999
Male,103.9,18.36,722.8331999999999
Male,77.6,17.4,685.0379999999999
Male,71.8,17.5,688.9749999999999
Male,88.4,17.7,696.8489999999999
Male,59.6,18.07,711.4159
Male,60.5,16.23,638.9751
Male,79.6,17.42,685.8254000000001
Male,78.6,18.06,711.0221999999999
Male,102.1,17.87,703.5418999999999
Male,95.5,17.5,688.9749999999999
Male,62.9,16.52,650.3924
Male,76.0,18.4,724.4079999999999
Male,68.7,17.82,701.5734
Male,92.2,17.79,700.3923
Male,67.8,16.65,655.5104999999999
Male,71.5,16.9,665.353
Male,78.5,16.09,633.4633
Male,73.2,18.88,743.3055999999999
Male,73.9,16.97,668.1089
Male,72.3,18.18,715.7466
Male,85.7,17.8,700.786
Male,70.0,17.91,705.1166999999999
Male,76.0,18.28,719.6836
Male,71.7,16.74,659.0537999999999
Male,96.5,17.16,675.5892
Male,88.0,17.78,699.9986
Male,76.5,17.97,707.4789
Male,97.4,17.23,678.3451
Male,84.6,17.84,702.3607999999999
Male,73.4,16.88,664.5655999999999
Male,80.4,17.45,687.0065
Male,70.8,17.08,672.4395999999999
Male,88.0,17.79,700.3923
Male,71.5,16.85,663.3845
Male,101.4,18.41,724.8017
Male,77.5,16.4,645.6679999999999
Male,108.9,17.62,693.6994
Male,96.5,18.04,710.2348
Male,86.4,17.36,683.4631999999999
Male,73.8,18.04,710.2348
Male,74.1,17.2,677.1639999999999
Male,93.4,17.79,700.3923
Male,76.7,17.95,706.6914999999999
Male,80.9,17.03,670.4711
Male,79.7,16.99,668.8962999999999
Male,104.6,18.09,712.2032999999999
Male,78.7,16.66,655.9042
Male,79.8,17.77,699.6048999999999
Male,77.4,16.34,643.3058
Male,76.6,18.22,717.3213999999999
Male,80.8,17.22,677.9513999999999
Male,69.0,16.4,645.6679999999999
Male,69.5,15.77,620.8648999999999
Male,72.6,16.5,649.6049999999999
Male,59.0,17.43,686.2190999999999
Male,87.2,17.64,694.4868
Male,101.7,19.45,765.7465
Male,87.3,17.65,694.8804999999999
Male,77.1,17.25,679.1324999999999
Male,114.6,18.27,719.2899
Male,88.0,17.59,692.5183
Male,103.5,17.81,701.1796999999999
Male,98.8,16.73,658.6600999999999
Male,99.2,17.87,703.5418999999999
Male,88.4,17.98,707.8725999999999
Male,78.8,17.2,677.1639999999999
Male,75.0,17.9,704.7229999999998
Male,75.3,16.78,660.6286
Male,93.5,17.57,691.7309
Male,82.6,17.4,685.0379999999999
Male,78.9,16.96,667.7152
Male,87.4,17.91,705.1166999999999
Male,79.7,16.94,666.9278
Male,63.9,16.79,661.0223
Male,82.8,17.33,682.2820999999999
Male,72.2,18.14,714.1718
Male,96.7,17.09,672.8332999999999
Male,97.0,17.46,687.4002
Male,81.9,18.0,708.66
Male,94.6,17.16,675.5892
Male,77.5,17.35,683.0695000000001
Male,68.6,16.92,666.1404
Male,79.9,16.97,668.1089
Male,71.9,18.26,718.8962
Male,84.1,17.4,685.0379999999999
Male,64.3,17.52,689.7624
Male,94.8,18.28,719.6836
Male,66.9,17.07,672.0459
Male,82.3,17.21,677.5577
Male,76.8,18.52,729.1324
Male,81.5,16.51,649.9987
Male,83.8,17.07,672.0459
Male,76.8,17.95,706.6914999999999
Male,69.5,17.07,672.0459
Male,69.2,16.79,661.0223
Male,95.9,17.35,683.0695000000001
Male,83.0,17.31,681.4946999999999
Male,93.7,17.09,672.8332999999999
Male,90.3,16.83,662.5970999999998
Male,64.0,18.02,709.4473999999999
Male,78.7,17.23,678.3451
Male,111.2,17.21,677.5577
Male,83.7,17.83,701.9670999999998
Male,66.0,16.18,637.0065999999999
Male,78.1,17.21,677.5577
Male,82.1,18.29,720.0772999999999
Male,92.2,16.53,650.7861
Male,74.1,18.04,710.2348
Male,71.8,17.85,702.7545
Male,83.6,17.71,697.2427
Male,72.5,16.76,659.8412000000001
Male,64.5,16.46,648.0302
Male,76.6,18.59,731.8883
Male,74.4,17.1,673.227
Male,63.3,17.89,704.3293
Male,77.5,17.37,683.8569
Male,53.5,16.24,639.3687999999999
Male,77.0,16.7,657.4789999999999
Male,84.7,16.76,659.8412000000001
Male,96.3,16.92,666.1404
Male,76.2,16.22,638.5813999999999
Male,80.7,17.6,692.912
Male,104.9,16.87,664.1719
Male,66.7,17.05,671.2585
Male,86.9,18.1,712.597
Male,100.7,18.31,720.8646999999999
Male,75.8,16.63,654.7230999999999
Male,88.9,18.09,712.2032999999999
Male,90.2,17.91,705.1166999999999
Male,73.5,16.78,660.6286
Male,93.0,18.32,721.2583999999999
Male,76.6,17.26,679.5262
Male,88.8,17.55,690.9435
Male,78.8,18.13,713.7780999999999
Male,96.8,18.35,722.4395
Male,65.8,16.9,665.353
Male,71.6,17.49,688.5812999999999
Male,86.0,18.71,736.6127
Male,85.2,18.75,738.1875
Male,81.1,17.3,681.101
Male,100.0,18.5,728.3449999999999
Male,78.4,16.63,654.7230999999999
Male,75.8,18.54,729.9197999999999
Male,56.9,16.88,664.5655999999999
Male,108.1,17.99,708.2662999999999
Male,93.3,17.72,697.6363999999999
Male,101.0,18.26,718.8962
Male,75.0,17.33,682.2820999999999
Male,73.6,16.73,658.6600999999999
Male,75.5,17.13,674.4080999999999
Male,79.6,17.0,669.29
Male,74.2,17.75,698.8175
Male,86.3,17.04,670.8648
Male,79.5,18.38,723.6206
Male,75.3,17.52,689.7624
Male,90.0,17.9,704.7229999999998
Male,67.2,16.88,664.5655999999999
Male,90.4,16.84,662.9907999999999
Male,114.4,17.59,692.5183
Male,78.5,16.84,662.9907999999999
Male,75.4,17.55,690.9435
Male,95.2,17.18,676.3765999999999
Male,97.8,17.45,687.0065
Male,106.9,19.53,768.8961
Male,83.5,18.08,711.8095999999999
Male,69.0,17.79,700.3923
Male,66.0,17.79,700.3923
Male,78.6,17.67,695.6679
Male,72.9,16.57,652.3609
Male,73.6,15.83,623.2271
Male,62.2,16.81,661.8096999999999
Male,89.3,18.12,713.3844
Male,93.6,18.38,723.6206
Male,87.7,17.27,679.9199
Male,78.5,16.73,658.6600999999999
Male,79.8,17.37,683.8569
Male,65.4,18.11,712.9907
Male,90.5,18.35,722.4395
Male,76.7,17.6,692.912
Male,79.7,17.93,705.9041
Male,77.9,18.24,718.1087999999999
Male,69.5,17.16,675.5892
Male,76.5,17.45,687.0065
Male,76.3,17.65,694.8804999999999
Male,79.7,17.61,693.3056999999999
Male,63.2,16.47,648.4238999999999
Male,90.6,17.15,675.1954999999999
Male,72.6,17.56,691.3371999999999
Male,64.5,16.37,644.4869
Male,74.3,17.04,670.8648
Male,112.2,18.22,717.3213999999999
Male,77.5,17.67,695.6679
Male,76.9,18.09,712.2032999999999
Male,96.2,17.76,699.2112
Male,91.6,17.98,707.8725999999999
Male,84.8,17.58,692.1245999999999
Male,75.3,16.73,658.6600999999999
Male,80.2,18.17,715.3529
Male,92.9,17.45,687.0065
Male,74.6,17.36,683.4631999999999
Male,82.9,17.48,688.1876
Male,82.7,17.74,698.4237999999999
Male,73.8,17.36,683.4631999999999
Male,76.4,17.45,687.0065
Male,75.8,16.72,658.2663999999999
Male,74.1,16.12,634.6444
Male,79.5,17.27,679.9199
Male,79.7,17.06,671.6521999999999
Male,81.0,16.39,645.2742999999999
Male,86.5,17.11,673.6206999999999
Male,68.2,18.21,716.9277
Male,87.3,17.37,683.8569
Male,86.9,18.3,720.471
Male,70.5,16.39,645.2742999999999
Male,87.3,18.54,729.9197999999999
Male,120.0,18.46,726.7701999999999
Male,76.2,17.25,679.1324999999999
Male,68.9,17.17,675.9829
Male,65.4,17.51,689.3687
Male,86.2,17.19,676.7703
Male,62.0,17.17,675.9829
Male,65.1,17.18,676.3765999999999
Male,83.3,17.16,675.5892
Male,56.7,16.9,665.353
Male,84.2,17.69,696.4553
Male,93.8,19.05,749.9985
Male,76.4,17.16,675.5892
Male,82.5,18.0,708.66
Male,88.6,18.36,722.8331999999999
Male,94.6,18.04,710.2348
Male,81.1,16.8,661.4159999999999
Male,82.8,17.94,706.2978
Male,89.0,18.01,709.0537
Male,64.0,17.87,703.5418999999999
Male,93.8,18.36,722.8331999999999
Male,114.9,17.43,686.2190999999999
Male,89.5,17.46,687.4002
Male,74.2,17.85,702.7545
Male,99.8,17.26,679.5262
Male,68.2,17.41,685.4317
Male,74.3,18.04,710.2348
Male,80.8,17.88,703.9355999999999
Male,95.8,18.29,720.0772999999999
Male,112.4,18.36,722.8331999999999
Male,91.2,18.01,709.0537
Male,111.6,18.18,715.7466
Male,60.6,16.12,634.6444
Male,63.9,16.59,653.1483
Male,81.6,17.76,699.2112
Male,86.1,17.39,684.6442999999999
Male,120.1,18.36,722.8331999999999
Male,90.1,17.02,670.0773999999999
Male,81.4,16.7,657.4789999999999
Male,75.4,17.42,685.8254000000001
Male,86.8,18.0,708.66
Male,89.4,18.31,720.8646999999999
Male,69.2,17.7,696.8489999999999
Male,86.5,16.97,668.1089
Male,106.0,17.78,699.9986
Male,89.8,17.07,672.0459
Male,79.2,17.35,683.0695000000001
Male,83.3,16.54,651.1797999999999
Male,81.0,17.94,706.2978
Male,97.5,17.99,708.2662999999999
Male,73.4,18.72,737.0063999999999
Male,58.4,15.89,625.5893
Male,70.1,17.55,690.9435
Male,71.9,17.95,706.6914999999999
Male,76.4,17.22,677.9513999999999
Male,70.2,18.64,733.8568
Male,71.3,16.6,653.542
Male,84.3,18.02,709.4473999999999
Male,79.1,18.31,720.8646999999999
Male,69.1,16.96,667.7152
Male,74.3,17.72,697.6363999999999
Male,61.1,16.93,666.5341
Male,63.0,17.13,674.4080999999999
Male,67.3,16.52,650.3924
Male,76.4,17.15,675.1954999999999
Male,81.1,17.13,674.4080999999999
Male,77.5,17.1,673.227
Male,86.7,17.51,689.3687
Male,56.7,16.68,656.6916
Male,93.5,17.2,677.1639999999999
Male,64.8,16.65,655.5104999999999
Male,77.4,16.7,657.4789999999999
Male,75.8,18.69,735.8253
Male,71.6,16.81,661.8096999999999
Male,63.9,15.59,613.7783
Male,88.2,17.98,707.8725999999999
Male,69.4,16.82,662.2034
Male,72.8,16.81,661.8096999999999
Male,76.5,18.17,715.3529
Male,109.6,17.92,705.5104
Male,71.0,18.06,711.0221999999999
Male,90.2,17.66,695.2742
Male,77.3,17.38,684.2506
Male,68.6,16.84,662.9907999999999
Male,56.0,16.74,659.0537999999999
Male,78.2,17.86,703.1482
Male,70.3,16.97,668.1089
Male,95.0,18.3,720.471
Male,61.4,16.97,668.1089
Male,75.6,18.16,714.9592
Male,73.5,16.6,653.542
Male,78.1,16.81,661.8096999999999
Male,91.8,18.66,734.6442
Male,66.7,16.35,643.6995000000001
Male,69.1,17.17,675.9829
Male,100.1,18.03,709.8411
Male,70.6,16.23,638.9751
Male,77.7,17.45,687.0065
Male,81.9,18.0,708.66
Male,88.8,16.73,658.6600999999999
Male,82.3,17.6,692.912
Male,76.3,18.74,737.7937999999999
Male,94.7,17.39,684.6442999999999
Male,79.7,17.53,690.1561
Male,91.8,18.39,724.0142999999999
Male,82.5,18.03,709.8411
Male,76.1,17.2,677.1639999999999
Male,82.1,17.88,703.9355999999999
Male,70.3,17.71,697.2427
Male,60.8,16.91,665.7466999999999
Male,69.7,17.23,678.3451
Male,77.9,18.4,724.4079999999999
Male,88.8,17.93,705.9041
Male,79.4,17.78,699.9986
Male,84.3,18.21,716.9277
Male,70.7,16.85,663.3845
Male,88.5,17.22,677.9513999999999
Male,109.3,17.86,703.1482
Male,75.4,17.8,700.786
Male,82.6,18.11,712.9907
Male,89.4,17.87,703.5418999999999
Male,77.2,17.48,688.1876
Male,71.6,18.3,720.471
Male,68.1,16.56,651.9671999999999
Male,88.8,18.16,714.9592
Male,73.5,17.41,685.4317
Male,79.1,17.45,687.0065
Male,81.3,17.95,706.6914999999999
Male,81.5,17.48,688.1876
Male,83.0,18.06,711.0221999999999
Male,72.4,16.98,668.5026
Male,67.6,17.91,705.1166999999999
Male,66.7,17.03,670.4711
Male,74.0,17.44,686.6128
Male,60.6,16.77,660.2348999999999
Male,82.6,17.36,683.4631999999999
Male,74.7,17.86,703.1482
Male,107.1,18.58,731.4945999999999
Male,86.2,18.33,721.6520999999999
Male,93.2,19.0,748.03
Male,72.6,17.43,686.2190999999999
Male,67.7,17.33,682.2820999999999
Male,86.6,17.45,687.0065
Male,72.5,18.03,709.8411
Male,77.5,17.13,674.4080999999999
Male,47.8,14.91,587.0067
Male,76.6,17.65,694.8804999999999
Male,89.7,17.67,695.6679
Male,70.3,17.73,698.0301
Male,75.0,17.6,692.912
Male,84.6,17.45,687.0065
Male,62.9,17.69,696.4553
Male,63.8,16.53,650.7861
Male,89.2,18.51,728.7387
Male,67.4,17.68,696.0616
Male,72.1,17.98,707.8725999999999
Male,68.9,16.56,651.9671999999999
Male,73.7,17.63,694.0930999999999
Male,76.5,17.81,701.1796999999999
Male,81.7,17.64,694.4868
Male,82.8,17.04,670.8648
Male,68.1,17.15,675.1954999999999
Male,88.8,17.74,698.4237999999999
Male,79.3,16.81,661.8096999999999
Male,85.8,17.86,703.1482
Male,66.9,16.81,661.8096999999999
Male,72.2,18.08,711.8095999999999
Male,69.9,16.5,649.6049999999999
Male,88.9,16.74,659.0537999999999
Male,70.5,16.04,631.4947999999999
Male,66.5,16.72,658.2663999999999
Male,78.3,17.66,695.2742
Male,97.2,18.65,734.2504999999999
Male,83.5,18.06,711.0221999999999
Male,81.6,17.4,685.0379999999999
Male,81.6,17.13,674.4080999999999
Male,68.5,17.4,685.0379999999999
Male,85.0,17.4,685.0379999999999
Male,72.3,17.76,699.2112
Male,93.5,18.52,729.1324
Male,72.2,18.53,729.5261
Male,111.3,19.16,754.3291999999999
Male,113.5,18.42,725.1954000000001
Male,78.7,17.53,690.1561
Male,67.1,17.64,694.4868
Male,94.9,18.07,711.4159
Male,90.9,18.1,712.597
Male,60.4,16.43,646.8490999999999
Male,82.4,17.64,694.4868
Male,88.5,17.73,698.0301
Male,78.0,17.77,699.6048999999999
Male,71.7,17.14,674.8018
Male,77.3,17.9,704.7229999999998
Male,80.7,18.67,735.0379
Male,77.6,16.97,668.1089
Male,93.9,17.96,707.0852
Male,96.5,18.34,722.0458
Male,81.4,17.27,679.9199
Male,94.3,18.19,716.1403
Male,83.1,17.88,703.9355999999999
Male,82.1,17.47,687.7938999999999
Male,92.2,17.42,685.8254000000001
Male,103.9,17.97,707.4789
Male,76.4,17.83,701.9670999999998
Male,66.1,17.24,678.7387999999999
Male,97.2,18.67,735.0379
Male,61.5,16.8,661.4159999999999
Male,72.7,17.54,690.5497999999999
Male,65.7,16.24,639.3687999999999
Male,68.6,16.29,641.3372999999999
Male,69.1,17.94,706.2978
Male,73.0,15.88,625.1956
Male,73.8,17.38,684.2506
Male,86.4,18.06,711.0221999999999
Male,78.1,17.98,707.8725999999999
Male,78.7,16.25,639.7624999999999
Male,105.8,17.08,672.4395999999999
Male,86.1,16.79,661.0223
Male,83.9,17.5,688.9749999999999
Male,95.4,17.96,707.0852
Male,75.2,18.43,725.5890999999999
Male,84.5,17.42,685.8254000000001
Male,77.1,16.67,656.2979
Male,72.3,16.89,664.9593
Male,80.7,18.43,725.5890999999999
Male,97.7,18.91,744.4866999999999
Male,100.8,19.25,757.8725
Male,105.9,17.17,675.9829
Male,95.4,17.99,708.2662999999999
Male,95.6,16.95,667.3214999999999
Male,120.5,17.73,698.0301
Male,87.6,18.06,711.0221999999999
Male,94.1,17.25,679.1324999999999
Male,83.8,16.76,659.8412000000001
Male,86.0,17.16,675.5892
Male,100.2,18.19,716.1403
Male,79.8,17.39,684.6442999999999
Male,81.3,17.78,699.9986
Male,131.2,19.19,755.5103
Male,93.7,17.28,680.3136
Male,76.3,16.69,657.0853
Male,62.6,16.97,668.1089
Male,88.7,17.73,698.0301
Male,71.0,17.64,694.4868
Male,88.7,17.16,675.5892
Male,81.7,18.02,709.4473999999999
Male,78.2,17.07,672.0459
Male,84.1,18.06,711.0221999999999
Male,54.9,17.12,674.0144
Male,109.2,18.7,736.2189999999999
Male,66.3,17.72,697.6363999999999
Male,107.2,18.05,710.6285
Male,114.7,18.2,716.5339999999999
Male,54.6,15.79,621.6523
Male,85.9,16.78,660.6286
Male,97.6,18.58,731.4945999999999
Male,87.0,17.73,698.0301
Male,69.7,18.21,716.9277
Male,94.2,18.46,726.7701999999999
Male,62.0,17.37,683.8569
Male,94.0,17.37,683.8569
Male,73.5,16.93,666.5341
Male,80.9,17.82,701.5734
Male,104.5,17.59,692.5183
Male,106.9,17.32,681.8883999999999
Male,82.6,17.07,672.0459
Male,71.3,17.51,689.3687
Male,90.7,17.63,694.0930999999999
Male,87.6,18.04,710.2348
Male,112.8,17.42,685.8254000000001
Male,106.3,18.23,717.7151
Male,67.3,18.07,711.4159
Male,89.3,17.75,698.8175
Male,78.4,17.97,707.4789
Male,71.7,17.31,681.4946999999999
Male,77.6,17.44,686.6128
Male,74.9,16.73,658.6600999999999
Male,69.4,16.48,648.8176
Male,80.1,18.68,735.4315999999999
Male,77.8,17.73,698.0301
Male,92.4,19.23,757.0851
Male,88.5,17.79,700.3923
Male,75.7,18.11,712.9907
Male,93.8,17.15,675.1954999999999
Male,92.4,17.47,687.7938999999999
Male,88.8,17.44,686.6128
Male,66.1,17.83,701.9670999999998
Male,91.0,17.64,694.4868
Male,80.9,17.01,669.6837
Male,62.1,17.24,678.7387999999999
Male,79.6,17.65,694.8804999999999
Male,63.6,16.3,641.731
Male,60.8,17.13,674.4080999999999
Male,121.0,18.38,723.6206
Male,85.5,17.04,670.8648
Male,74.4,17.72,697.6363999999999
Male,111.4,18.46,726.7701999999999
Male,91.3,18.05,710.6285
Male,107.4,18.05,710.6285
Male,71.3,16.8,661.4159999999999
Male,90.2,18.39,724.0142999999999
Male,82.9,17.23,678.3451
Male,86.9,18.0,708.66
Male,86.6,18.61,732.6756999999999
Male,77.2,17.24,678.7387999999999
Male,80.1,18.12,713.3844
Male,72.5,16.64,655.1168
Male,66.7,17.06,671.6521999999999
Male,68.0,16.87,664.1719
Male,107.9,18.58,731.4945999999999
Male,74.5,16.29,641.3372999999999
Male,79.2,18.56,730.7072
Male,105.2,17.57,691.7309
Male,66.3,17.5,688.9749999999999
Male,90.5,17.35,683.0695000000001
Male,58.7,17.39,684.6442999999999
Male,68.7,16.34,643.3058
Male,109.0,17.72,697.6363999999999
Male,57.6,16.0,629.92
Male,92.2,16.57,652.3609
Male,81.5,18.98,747.2425999999999
Male,91.2,18.3,720.471
Male,85.0,17.12,674.0144
Male,92.0,16.93,666.5341
Male,144.2,19.1,751.967
Male,73.9,18.17,715.3529
Male,106.2,17.9,704.7229999999998
Male,104.9,17.89,704.3293
Male,66.0,17.28,680.3136
Male,62.2,16.84,662.9907999999999
Male,102.2,18.61,732.6756999999999
Male,69.7,17.63,694.0930999999999
Male,93.9,19.52,768.5024
Male,79.3,17.5,688.9749999999999
Male,89.9,17.63,694.0930999999999
Male,72.7,18.54,729.9197999999999
Male,69.0,16.69,657.0853
Male,114.0,18.58,731.4945999999999
Male,99.5,17.86,703.1482
Male,88.7,17.12,674.0144
Male,89.4,17.52,689.7624
Male,84.2,16.53,650.7861
Male,80.4,16.87,664.1719
Male,76.0,16.89,664.9593
Male,91.3,16.74,659.0537999999999
Male,67.3,18.19,716.1403
Male,85.7,17.88,703.9355999999999
Male,68.8,16.79,661.0223
Male,88.5,17.63,694.0930999999999
Male,70.8,17.33,682.2820999999999
Male,74.3,17.03,670.4711
Male,98.5,18.14,714.1718
Male,90.2,18.25,718.5024999999999
Male,85.2,18.15,714.5654999999999
Male,85.1,17.78,699.9986
Male,68.5,17.44,686.6128
Male,106.5,17.81,701.1796999999999
Male,104.4,17.16,675.5892
Male,96.8,17.66,695.2742
Male,90.2,17.36,683.4631999999999
Male,93.8,18.1,712.597
Male,92.8,18.39,724.0142999999999
Male,87.3,16.68,656.6916
Male,76.9,17.84,702.3607999999999
Male,89.2,17.57,691.7309
Male,96.3,17.77,699.6048999999999
Male,94.7,17.49,688.5812999999999
Male,66.5,18.42,725.1954000000001
Male,75.4,17.82,701.5734
Male,93.5,17.34,682.6758
Male,95.0,18.97,746.8489
Male,82.2,16.5,649.6049999999999
Male,105.2,17.6,692.912
Male,74.7,18.37,723.2269
Male,84.5,17.18,676.3765999999999
Male,84.3,16.54,651.1797999999999
Male,92.5,18.34,722.0458
Male,92.6,18.1,712.597
Male,75.0,17.22,677.9513999999999
Male,73.3,16.46,648.0302
Male,81.5,17.28,680.3136
Male,87.5,17.61,693.3056999999999
Male,77.0,17.8,700.786
Male,86.9,17.19,676.7703
Male,85.0,18.3,720.471
Male,96.2,17.51,689.3687
Male,81.1,17.58,692.1245999999999
Male,85.7,16.81,661.8096999999999
Male,87.9,18.05,710.6285
Male,88.2,17.66,695.2742
Male,71.2,17.4,685.0379999999999
Male,83.2,17.68,696.0616
Male,74.2,17.03,670.4711
Male,83.3,18.45,726.3765
Male,115.1,18.53,729.5261
Male,79.2,17.56,691.3371999999999
Male,86.2,18.58,731.4945999999999
Male,75.3,17.63,694.0930999999999
Male,82.3,17.58,692.1245999999999
Male,83.7,17.68,696.0616
Male,93.2,18.01,709.0537
Male,87.9,17.61,693.3056999999999
Male,81.9,17.56,691.3371999999999
Male,106.1,18.3,720.471
Male,73.3,17.26,679.5262
Male,81.8,17.18,676.3765999999999
Male,90.7,17.17,675.9829
Male,87.5,18.11,712.9907
Male,90.2,17.8,700.786
Male,66.3,16.64,655.1168
Male,74.0,17.51,689.3687
Male,109.3,19.72,776.3763999999999
Male,66.1,16.99,668.8962999999999
Male,99.3,18.19,716.1403
Male,76.6,16.65,655.5104999999999
Male,61.9,15.67,616.9278999999999
Male,79.2,16.86,663.7782
Male,98.4,17.71,697.2427
Male,77.4,18.0,708.66
Male,87.9,17.83,701.9670999999998
Male,92.8,17.56,691.3371999999999
Male,80.3,17.22,677.9513999999999
Male,88.4,17.61,693.3056999999999
Male,83.6,18.5,728.3449999999999
Male,81.0,18.16,714.9592
Male,93.6,17.72,697.6363999999999
Male,61.9,17.35,683.0695000000001
Male,77.2,17.05,671.2585
Male,90.8,18.03,709.8411
Male,66.1,17.5,688.9749999999999
Male,109.0,17.77,699.6048999999999
Male,95.7,17.59,692.5183
Male,87.7,17.87,703.5418999999999
Male,99.1,17.66,695.2742
Male,60.3,17.62,693.6994
Male,79.1,16.88,664.5655999999999
Male,79.1,18.5,728.3449999999999
Male,77.1,17.64,694.4868
Male,92.7,17.98,707.8725999999999
Male,80.1,16.78,660.6286
Male,96.9,17.38,684.2506
Male,77.5,17.39,684.6442999999999
Male,56.4,15.77,620.8648999999999
Male,72.8,17.07,672.0459
Male,103.3,18.63,733.4630999999999
Male,71.0,18.2,716.5339999999999
Male,94.8,18.16,714.9592
Male,102.0,18.56,730.7072
Male,93.5,18.06,711.0221999999999
Male,100.7,19.34,761.4158
Male,68.8,17.74,698.4237999999999
Male,94.1,18.0,708.66
Male,69.0,16.73,658.6600999999999
Male,112.6,19.44,765.3528
Male,93.5,18.41,724.8017
Male,93.2,17.61,693.3056999999999
Male,97.9,18.72,737.0063999999999
Male,91.7,17.26,679.5262
Male,85.0,17.64,694.4868
Male,54.2,16.7,657.4789999999999
Male,94.8,17.65,694.8804999999999
Male,85.8,17.2,677.1639999999999
Male,91.3,17.18,676.3765999999999
Male,83.4,17.84,702.3607999999999
Male,89.1,16.51,649.9987
Male,98.8,18.08,711.8095999999999
Male,80.1,17.4,685.0379999999999
Male,94.0,17.1,673.227
Male,100.2,18.04,710.2348
Male,89.8,17.19,676.7703
Male,64.5,17.94,706.2978
Male,62.3,17.36,683.4631999999999
Male,76.9,16.16,636.2192
Male,62.7,17.44,686.6128
Male,85.5,18.16,714.9592
Male,85.5,17.49,688.5812999999999
Male,88.1,17.49,688.5812999999999
Male,76.5,16.68,656.6916
Male,62.8,15.75,620.0775
Male,75.6,17.08,672.4395999999999
Male,81.3,16.45,647.6365
Male,95.6,18.25,718.5024999999999
Male,76.5,18.0,708.66
Male,82.3,18.1,712.597
Male,82.5,17.18,676.3765999999999
Male,110.0,18.08,711.8095999999999
Male,77.3,18.14,714.1718
Male,80.7,16.49,649.2112999999999
Male,109.9,18.57,731.1008999999999
Male,105.9,17.65,694.8804999999999
Male,104.4,17.48,688.1876
Male,84.6,17.3,681.101
Male,122.3,18.7,736.2189999999999
Male,100.0,18.7,736.2189999999999
Male,83.5,17.8,700.786
Male,69.0,17.61,693.3056999999999
Male,100.2,17.93,705.9041
Male,94.1,17.81,701.1796999999999
Male,83.4,17.05,671.2585
Male,114.5,17.61,693.3056999999999
Male,83.3,18.36,722.8331999999999
Male,94.5,16.39,645.2742999999999
Male,86.8,18.09,712.2032999999999
Male,93.8,17.38,684.2506
Male,96.6,17.51,689.3687
Male,100.8,17.41,685.4317
Male,92.1,17.07,672.0459
Male,102.3,17.36,683.4631999999999
Male,94.9,16.49,649.2112999999999
Male,95.0,17.67,695.6679
Male,113.5,18.31,720.8646999999999
Male,73.5,16.21,638.1877
Male,74.8,17.47,687.7938999999999
Male,76.5,17.28,680.3136
Male,84.2,18.01,709.0537
Male,88.6,18.14,714.1718
Male,72.6,18.7,736.2189999999999
Male,82.9,18.61,732.6756999999999
Male,82.8,18.06,711.0221999999999
Male,91.7,17.94,706.2978
Male,106.4,18.05,710.6285
Male,80.4,18.43,725.5890999999999
Male,94.7,19.93,784.6441
Male,95.1,18.47,727.1638999999999
Male,71.4,16.94,666.9278
Male,57.8,16.73,658.6600999999999
Male,80.3,18.74,737.7937999999999
Male,77.5,17.36,683.4631999999999
Male,93.8,17.89,704.3293
Male,96.2,16.72,658.2663999999999
Male,82.2,17.21,677.5577
Male,88.0,18.64,733.8568
Male,95.5,18.4,724.4079999999999
Male,59.6,17.74,698.4237999999999
Male,79.4,16.64,655.1168
Male,68.2,17.81,701.1796999999999
Male,86.3,17.78,699.9986
Male,80.1,17.6,692.912
Male,72.3,17.3,681.101
Male,102.3,18.9,744.0929999999998
Male,101.0,19.26,758.2662
Male,83.0,17.95,706.6914999999999
Male,78.4,17.3,681.101
Male,106.9,17.85,702.7545
Male,80.9,18.05,710.6285
Male,79.4,16.38,644.8806
Male,60.6,17.89,704.3293
Male,65.4,16.85,663.3845
Male,74.8,16.93,666.5341
Male,68.2,17.0,669.29
Male,83.3,17.38,684.2506
Male,102.5,18.62,733.0694
Male,82.8,16.96,667.7152
Male,89.1,17.98,707.8725999999999
Male,94.9,17.68,696.0616
Male,70.2,16.29,641.3372999999999
Male,122.3,18.66,734.6442
Male,95.4,18.94,745.6678
Male,72.7,16.48,648.8176
Male,100.8,17.88,703.9355999999999
Male,88.0,18.08,711.8095999999999
Male,110.3,18.47,727.1638999999999
Male,70.0,16.76,659.8412000000001
Male,86.1,17.74,698.4237999999999
Male,78.6,16.6,653.542
Male,79.2,17.6,692.912
Male,78.5,17.57,691.7309
Male,53.3,16.98,668.5026
Male,67.7,17.61,693.3056999999999
Male,84.3,16.78,660.6286
Male,90.8,17.96,707.0852
Male,75.7,16.41,646.0617
Male,62.9,18.57,731.1008999999999
Male,55.1,17.08,672.4395999999999
Male,96.2,18.16,714.9592
Male,75.1,16.8,661.4159999999999
Male,93.9,17.58,692.1245999999999
Male,105.5,18.98,747.2425999999999
Male,63.3,17.33,682.2820999999999
Male,70.4,16.8,661.4159999999999
Male,123.9,19.06,750.3921999999999
Male,71.4,18.34,722.0458
Male,85.9,16.67,656.2979
Male,93.2,18.26,718.8962
Male,80.2,18.03,709.8411
Male,84.5,17.4,685.0379999999999
Male,68.7,17.77,699.6048999999999
Male,82.3,16.78,660.6286
